n	n*n	#proc	run	time [s]	distance	#visited	time/node
2048	4194304	5	47	0.224366	3252.99	1757334	1.27674e-07
2048	4194304	5	48	0.225937	3248.93	1708782	1.32221e-07
2048	4194304	5	49	0.216193	3251.53	1727066	1.25179e-07
2048	4194304	6	0	0.200151	3253.13	1749356	1.14414e-07
2048	4194304	6	1	0.199585	3251.2	1744122	1.14433e-07
2048	4194304	6	2	0.216451	3252.97	1752829	1.23487e-07
2048	4194304	6	3	0.216935	3254.1	1754620	1.23636e-07
2048	4194304	6	4	0.208322	3252.15	1756243	1.18618e-07
2048	4194304	6	5	0.204042	3250.94	1725572	1.18246e-07
2048	4194304	6	6	0.206057	3254	1745537	1.18048e-07
2048	4194304	6	7	0.205789	3252.44	1739613	1.18296e-07
2048	4194304	6	8	0.215201	3254.93	1754002	1.22691e-07
2048	4194304	6	9	0.210645	3251.99	1727760	1.21918e-07
2048	4194304	6	10	0.21377	3252.39	1738485	1.22963e-07
2048	4194304	6	11	0.200092	3250.19	1741923	1.14868e-07
2048	4194304	6	12	0.197129	3252.1	1718283	1.14724e-07
2048	4194304	6	13	0.208442	3254.78	1750757	1.19058e-07
2048	4194304	6	14	0.201543	3253.95	1759438	1.1455e-07
2048	4194304	6	15	0.201028	3254.6	1755732	1.14498e-07
2048	4194304	6	16	0.214654	3252.1	1737093	1.23571e-07
2048	4194304	6	17	0.207036	3255	1747098	1.18503e-07
2048	4194304	6	18	0.206341	3254.15	1742013	1.1845e-07
2048	4194304	6	19	0.199254	3252.62	1746046	1.14117e-07
2048	4194304	6	20	0.197151	3253.04	1724718	1.14309e-07
2048	4194304	6	21	0.199917	3252.13	1743034	1.14695e-07
2048	4194304	6	22	0.206408	3253	1744554	1.18316e-07
2048	4194304	6	23	0.210116	3253.12	1744109	1.20472e-07
2048	4194304	6	24	0.206591	3250.93	1719533	1.20144e-07
2048	4194304	6	25	0.199265	3253.12	1748480	1.13965e-07
2048	4194304	6	26	0.19978	3252.99	1747060	1.14352e-07
2048	4194304	6	27	0.197149	3250.96	1726573	1.14185e-07
2048	4194304	6	28	0.20664	3254.11	1746032	1.18348e-07
2048	4194304	6	29	0.202878	3250.82	1711973	1.18505e-07
2048	4194304	6	30	0.203415	3249.12	1717361	1.18446e-07
2048	4194304	6	31	0.2073	3251.84	1745364	1.18772e-07
2048	4194304	6	32	0.20647	3252.71	1736256	1.18917e-07
2048	4194304	6	33	0.205196	3253.05	1739966	1.17931e-07
2048	4194304	6	34	0.216436	3252.57	1750625	1.23634e-07
2048	4194304	6	35	0.215952	3252.96	1748832	1.23484e-07
2048	4194304	6	36	0.21401	3250.18	1732958	1.23494e-07
2048	4194304	6	37	0.195962	3250.94	1717909	1.1407e-07
2048	4194304	6	38	0.199851	3254.06	1746004	1.14462e-07
2048	4194304	6	39	0.206677	3254.1	1752725	1.17918e-07
2048	4194304	6	40	0.207396	3253.99	1753505	1.18275e-07
2048	4194304	6	41	0.208061	3255.1	1757975	1.18353e-07
2048	4194304	6	42	0.212014	3251.91	1713612	1.23723e-07
2048	4194304	6	43	0.200792	3252.46	1745673	1.15023e-07
2048	4194304	6	44	0.200959	3252.2	1756122	1.14433e-07
2048	4194304	6	45	0.207347	3251.94	1742214	1.19014e-07
2048	4194304	6	46	0.213097	3251.8	1733036	1.22962e-07
2048	4194304	6	47	0.213121	3251.84	1736505	1.2273e-07
2048	4194304	6	48	0.215017	3254.03	1739838	1.23584e-07
2048	4194304	6	49	0.196179	3252.13	1720549	1.14021e-07
2048	4194304	7	0	0.18711	3250.36	1730724	1.08111e-07
2048	4194304	7	1	0.187775	3254.03	1740843	1.07864e-07
2048	4194304	7	2	0.20818	3253.15	1728218	1.20459e-07
2048	4194304	7	3	0.210887	3254.11	1753713	1.20252e-07
2048	4194304	7	4	0.187496	3252.42	1739164	1.07808e-07
2048	4194304	7	5	0.193046	3250.11	1713798	1.12642e-07
2048	4194304	7	6	0.196039	3253.13	1738815	1.12743e-07
2048	4194304	7	7	0.209484	3255.93	1756341	1.19273e-07
2048	4194304	7	8	0.186275	3252.1	1735462	1.07335e-07
2048	4194304	7	9	0.184072	3249.83	1719743	1.07035e-07
2048	4194304	7	10	0.204802	3251.85	1733922	1.18115e-07
2048	4194304	7	11	0.204374	3252.07	1735794	1.17741e-07
2048	4194304	7	12	0.207101	3254.03	1756240	1.17923e-07
2048	4194304	7	13	0.18777	3254.04	1741827	1.07801e-07
2048	4194304	7	14	0.197274	3251.82	1746784	1.12936e-07
2048	4194304	7	15	0.195549	3254.03	1741101	1.12313e-07
2048	4194304	7	16	0.209348	3251.99	1739675	1.20337e-07
2048	4194304	7	17	0.207658	3254.78	1764857	1.17663e-07
2048	4194304	7	18	0.206191	3253.07	1748265	1.1794e-07
2048	4194304	7	19	0.205555	3253.73	1740608	1.18094e-07
2048	4194304	7	20	0.202438	3250.93	1714052	1.18105e-07
2048	4194304	7	21	0.205055	3250.93	1732512	1.18357e-07
2048	4194304	7	22	0.206194	3253.07	1745793	1.18109e-07
2048	4194304	7	23	0.205195	3252.46	1744456	1.17627e-07
2048	4194304	7	24	0.205236	3252.94	1742285	1.17797e-07
2048	4194304	7	25	0.206738	3252.93	1748117	1.18263e-07
2048	4194304	7	26	0.209365	3254.88	1766201	1.1854e-07
2048	4194304	7	27	0.207666	3252.82	1749262	1.18716e-07
2048	4194304	7	28	0.205386	3251.15	1731475	1.18619e-07
2048	4194304	7	29	0.204148	3248.49	1731200	1.17923e-07
2048	4194304	7	30	0.185202	3248.49	1705345	1.08601e-07
2048	4194304	7	31	0.206141	3252.97	1734869	1.18822e-07
2048	4194304	7	32	0.201607	3251.08	1699463	1.1863e-07
2048	4194304	7	33	0.208323	3250.83	1724224	1.20821e-07
2048	4194304	7	34	0.196188	3252.04	1729388	1.13444e-07
2048	4194304	7	35	0.194939	3252.12	1716093	1.13595e-07
2048	4194304	7	36	0.195471	3250.93	1731247	1.12908e-07
2048	4194304	7	37	0.20885	3253.11	1740223	1.20013e-07
2048	4194304	7	38	0.208156	3252.14	1742371	1.19467e-07
2048	4194304	7	39	0.190378	3255.39	1760947	1.08111e-07
2048	4194304	7	40	0.212335	3253.95	1753153	1.21116e-07
2048	4194304	7	41	0.208081	3252.1	1729214	1.20333e-07
2048	4194304	7	42	0.205954	3252.38	1736488	1.18604e-07
2048	4194304	7	43	0.20707	3253.99	1745990	1.18597e-07
2048	4194304	7	44	0.205287	3255.05	1732298	1.18506e-07
2048	4194304	7	45	0.186028	3251.78	1731931	1.07411e-07
2048	4194304	7	46	0.194953	3251.13	1729024	1.12753e-07
2048	4194304	7	47	0.197819	3254.12	1755142	1.12708e-07
2048	4194304	7	48	0.186795	3252.95	1737776	1.07491e-07
2048	4194304	7	49	0.205412	3250.93	1729394	1.18777e-07
2048	4194304	8	0	0.203066	3251.97	1739476	1.1674e-07
2048	4194304	8	1	0.196438	3250.57	1735738	1.13173e-07
2048	4194304	8	2	0.208064	3255.04	1758189	1.1834e-07
2048	4194304	8	3	0.207528	3254.87	1760380	1.17888e-07
2048	4194304	8	4	0.205973	3253.83	1748881	1.17774e-07
2048	4194304	8	5	0.19612	3253.07	1735702	1.12992e-07
2048	4194304	8	6	0.197409	3253.83	1744386	1.13168e-07
2048	4194304	8	7	0.179945	3252.2	1751691	1.02726e-07
2048	4194304	8	8	0.178037	3250.57	1737752	1.02452e-07
2048	4194304	8	9	0.178629	3253.12	1729964	1.03256e-07
2048	4194304	8	10	0.192841	3254.98	1741102	1.10758e-07
2048	4194304	8	11	0.191885	3251.99	1739223	1.10328e-07
2048	4194304	8	12	0.177108	3249.88	1698070	1.043e-07
2048	4194304	8	13	0.193361	3252.47	1740891	1.1107e-07
2048	4194304	8	14	0.19114	3251.96	1731575	1.10385e-07
2048	4194304	8	15	0.178565	3251.67	1740065	1.0262e-07
2048	4194304	8	16	0.208883	3252.98	1745436	1.19674e-07
2048	4194304	8	17	0.20657	3251.93	1735181	1.19048e-07
2048	4194304	8	18	0.178471	3253.82	1737175	1.02736e-07
2048	4194304	8	19	0.193465	3249.74	1713224	1.12925e-07
2048	4194304	8	20	0.198689	3254.95	1736107	1.14445e-07
2048	4194304	8	21	0.190195	3250.22	1715366	1.10877e-07
2048	4194304	8	22	0.189946	3252.12	1718254	1.10546e-07
2048	4194304	8	23	0.19247	3253.98	1750126	1.09975e-07
2048	4194304	8	24	0.206658	3255.06	1770626	1.16715e-07
2048	4194304	8	25	0.189862	3251.11	1723799	1.10142e-07
2048	4194304	8	26	0.191179	3252.93	1733706	1.10272e-07
2048	4194304	8	27	0.177802	3251.98	1727079	1.0295e-07
2048	4194304	8	28	0.206195	3251.21	1743689	1.18252e-07
2048	4194304	8	29	0.203612	3251.93	1735316	1.17334e-07
2048	4194304	8	30	0.178426	3250.07	1727442	1.03289e-07
2048	4194304	8	31	0.181171	3255.83	1759772	1.02951e-07
2048	4194304	8	32	0.17806	3252.79	1740364	1.02312e-07
2048	4194304	8	33	0.184129	3253.01	1749759	1.05231e-07
2048	4194304	8	34	0.203456	3250.88	1714189	1.18689e-07
2048	4194304	8	35	0.202463	3250.58	1728963	1.17101e-07
2048	4194304	8	36	0.176497	3253	1742686	1.01279e-07
2048	4194304	8	37	0.179209	3251.12	1728132	1.03701e-07
2048	4194304	8	38	0.179221	3252.33	1731778	1.0349e-07
2048	4194304	8	39	0.177358	3250.11	1723137	1.02927e-07
2048	4194304	8	40	0.19882	3250.07	1712439	1.16103e-07
2048	4194304	8	41	0.202919	3252.93	1736597	1.16849e-07
2048	4194304	8	42	0.178228	3250.37	1730369	1.03e-07
2048	4194304	8	43	0.192583	3252.89	1743279	1.10472e-07
2048	4194304	8	44	0.191043	3252.94	1724744	1.10766e-07
2048	4194304	8	45	0.177926	3252.99	1732158	1.02719e-07
2048	4194304	8	46	0.192379	3253.59	1742118	1.10428e-07
2048	4194304	8	47	0.18847	3250.94	1723577	1.09348e-07
2048	4194304	8	48	0.18161	3254.72	1745909	1.0402e-07
2048	4194304	8	49	0.180699	3253.11	1746407	1.03469e-07
4096	16777216	1	0	2.63068	6498.68	6894680	3.81553e-07
4096	16777216	1	1	2.63017	6498.68	6894680	3.81478e-07
4096	16777216	1	2	2.62997	6498.68	6894680	3.81449e-07
4096	16777216	1	3	2.63144	6498.68	6894680	3.81663e-07
4096	16777216	1	4	2.63271	6498.68	6894680	3.81846e-07
4096	16777216	1	5	2.63104	6498.68	6894680	3.81604e-07
4096	16777216	1	6	2.63065	6498.68	6894680	3.81547e-07
4096	16777216	1	7	2.63107	6498.68	6894680	3.81608e-07
4096	16777216	1	8	2.63229	6498.68	6894680	3.81786e-07
4096	16777216	1	9	2.6317	6498.68	6894680	3.817e-07
4096	16777216	1	10	2.63308	6498.68	6894680	3.819e-07
4096	16777216	1	11	2.63145	6498.68	6894680	3.81664e-07
4096	16777216	1	12	2.6308	6498.68	6894680	3.81569e-07
4096	16777216	1	13	2.63101	6498.68	6894680	3.816e-07
4096	16777216	1	14	2.63118	6498.68	6894680	3.81624e-07
4096	16777216	1	15	2.63046	6498.68	6894680	3.8152e-07
4096	16777216	1	16	2.63168	6498.68	6894680	3.81697e-07
4096	16777216	1	17	2.63404	6498.68	6894680	3.8204e-07
4096	16777216	1	18	2.63218	6498.68	6894680	3.8177e-07
4096	16777216	1	19	2.63144	6498.68	6894680	3.81663e-07
4096	16777216	1	20	2.6313	6498.68	6894680	3.81643e-07
4096	16777216	1	21	2.63043	6498.68	6894680	3.81515e-07
4096	16777216	1	22	2.6314	6498.68	6894680	3.81657e-07
4096	16777216	1	23	2.63022	6498.68	6894680	3.81485e-07
4096	16777216	1	24	2.63252	6498.68	6894680	3.81819e-07
4096	16777216	1	25	2.63081	6498.68	6894680	3.81571e-07
4096	16777216	1	26	2.63222	6498.68	6894680	3.81776e-07
4096	16777216	1	27	2.63102	6498.68	6894680	3.81602e-07
4096	16777216	1	28	2.63133	6498.68	6894680	3.81646e-07
4096	16777216	1	29	2.63115	6498.68	6894680	3.81621e-07
4096	16777216	1	30	2.63137	6498.68	6894680	3.81652e-07
4096	16777216	1	31	2.6322	6498.68	6894680	3.81772e-07
4096	16777216	1	32	2.63324	6498.68	6894680	3.81923e-07
4096	16777216	1	33	2.63064	6498.68	6894680	3.81547e-07
4096	16777216	1	34	2.62958	6498.68	6894680	3.81392e-07
4096	16777216	1	35	2.63044	6498.68	6894680	3.81517e-07
4096	16777216	1	36	2.63174	6498.68	6894680	3.81705e-07
4096	16777216	1	37	2.63114	6498.68	6894680	3.81619e-07
4096	16777216	1	38	2.63022	6498.68	6894680	3.81486e-07
4096	16777216	1	39	2.63014	6498.68	6894680	3.81473e-07
4096	16777216	1	40	2.63016	6498.68	6894680	3.81476e-07
4096	16777216	1	41	2.63172	6498.68	6894680	3.81703e-07
4096	16777216	1	42	2.63203	6498.68	6894680	3.81748e-07
4096	16777216	1	43	2.63115	6498.68	6894680	3.8162e-07
4096	16777216	1	44	2.62925	6498.68	6894680	3.81345e-07
4096	16777216	1	45	2.63117	6498.68	6894680	3.81623e-07
4096	16777216	1	46	2.63065	6498.68	6894680	3.81548e-07
4096	16777216	1	47	2.62976	6498.68	6894680	3.81418e-07
4096	16777216	1	48	2.63059	6498.68	6894680	3.81539e-07
4096	16777216	1	49	2.62927	6498.68	6894680	3.81347e-07
4096	16777216	2	0	1.58885	6497.76	6905470	2.30085e-07
4096	16777216	2	1	1.61813	6499.77	6931852	2.33433e-07
4096	16777216	2	2	1.60261	6500.61	6971211	2.29889e-07
4096	16777216	2	3	1.60246	6499.59	6983384	2.29468e-07
4096	16777216	2	4	1.59029	6497.68	6914334	2.29999e-07
4096	16777216	2	5	1.63498	6499.99	6992243	2.33828e-07
4096	16777216	2	6	1.60354	6500.69	6972646	2.29977e-07
4096	16777216	2	7	1.5899	6496.52	6918917	2.29791e-07
4096	16777216	2	8	1.59673	6500.43	6944435	2.2993e-07
4096	16777216	2	9	1.61121	6497.76	6899254	2.33534e-07
4096	16777216	2	10	1.59978	6499.55	6966127	2.29651e-07
4096	16777216	2	11	1.59813	6499.18	6964287	2.29475e-07
4096	16777216	2	12	1.59549	6497.55	6938677	2.29942e-07
4096	16777216	2	13	1.61958	6499.09	6932313	2.33628e-07
4096	16777216	2	14	1.59969	6500.89	6964995	2.29676e-07
4096	16777216	2	15	1.59734	6499.92	6954424	2.29687e-07
4096	16777216	2	16	1.5994	6499.99	6961348	2.29755e-07
4096	16777216	2	17	1.63556	6498.97	6997027	2.33751e-07
4096	16777216	2	18	1.58675	6497.73	6909979	2.29632e-07
4096	16777216	2	19	1.59789	6499.63	6952429	2.29832e-07
4096	16777216	2	20	1.59118	6498.74	6935047	2.2944e-07
4096	16777216	2	21	1.60817	6501.62	6995776	2.29878e-07
4096	16777216	2	22	1.58313	6497.28	6909444	2.29126e-07
4096	16777216	2	23	1.62861	6500.19	6973138	2.33555e-07
4096	16777216	2	24	1.59787	6499.61	6953630	2.29789e-07
4096	16777216	2	25	1.6313	6500.79	6981369	2.33664e-07
4096	16777216	2	26	1.60432	6499.56	6972100	2.30105e-07
4096	16777216	2	27	1.57978	6496.59	6871985	2.29887e-07
4096	16777216	2	28	1.59903	6499.28	6959237	2.29771e-07
4096	16777216	2	29	1.6141	6503.77	7018418	2.2998e-07
4096	16777216	2	30	1.58408	6498.55	6892670	2.29821e-07
4096	16777216	2	31	1.62366	6500.77	6950637	2.33598e-07
4096	16777216	2	32	1.59532	6499.68	6943930	2.29744e-07
4096	16777216	2	33	1.6239	6499.18	6959856	2.33324e-07
4096	16777216	2	34	1.59703	6498.01	6943404	2.30007e-07
4096	16777216	2	35	1.59784	6501.65	6953204	2.298e-07
4096	16777216	2	36	1.5963	6499.99	6951509	2.29634e-07
4096	16777216	2	37	1.57467	6494.66	6862698	2.29454e-07
4096	16777216	2	38	1.58367	6498.49	6894843	2.29689e-07
4096	16777216	2	39	1.63098	6501.48	6979031	2.33696e-07
4096	16777216	2	40	1.57994	6496.99	6877072	2.2974e-07
4096	16777216	2	41	1.60755	6499.83	6990185	2.29972e-07
4096	16777216	2	42	1.59744	6499.75	6943728	2.30056e-07
4096	16777216	2	43	1.59188	6497.25	6939977	2.29378e-07
4096	16777216	2	44	1.57873	6496.12	6866683	2.29911e-07
4096	16777216	2	45	1.61528	6496.72	6903255	2.33988e-07
4096	16777216	2	46	1.58743	6499.7	6910858	2.29701e-07
4096	16777216	2	47	1.59897	6495.29	6836762	2.33878e-07
4096	16777216	2	48	1.59183	6498.7	6928278	2.29758e-07
4096	16777216	2	49	1.59519	6498.67	6951200	2.29484e-07
4096	16777216	3	0	1.19455	6498.65	6915774	1.72728e-07
4096	16777216	3	1	1.20521	6500.42	6965192	1.73033e-07
4096	16777216	3	2	1.20189	6500.03	6958911	1.72713e-07
4096	16777216	3	3	1.20812	6504.57	7003106	1.72512e-07
4096	16777216	3	4	1.18608	6498.42	6860931	1.72874e-07
4096	16777216	3	5	1.18369	6497.17	6865974	1.72399e-07
4096	16777216	3	6	1.20316	6500.16	6932826	1.73546e-07
4096	16777216	3	7	1.18935	6496.79	6885790	1.72726e-07
4096	16777216	3	8	1.19966	6498.91	6953495	1.72527e-07
4096	16777216	3	9	1.19703	6498.57	6914575	1.73116e-07
4096	16777216	3	10	1.20747	6501.63	6971663	1.73197e-07
4096	16777216	3	11	1.19524	6499.16	6928607	1.72509e-07
4096	16777216	3	12	1.20355	6500.4	6967873	1.72729e-07
4096	16777216	3	13	1.20156	6502.61	6930376	1.73376e-07
4096	16777216	3	14	1.19388	6497.72	6905582	1.72886e-07
4096	16777216	3	15	1.20994	6503.35	7002978	1.72775e-07
4096	16777216	3	16	1.20258	6499.99	6943412	1.73197e-07
4096	16777216	3	17	1.20354	6500.7	6967437	1.72738e-07
4096	16777216	3	18	1.20345	6501.26	6949523	1.7317e-07
4096	16777216	3	19	1.20136	6499.73	6951853	1.72812e-07
4096	16777216	3	20	1.20018	6497.48	6944476	1.72825e-07
4096	16777216	3	21	1.18982	6499.14	6899109	1.72459e-07
4096	16777216	3	22	1.19423	6498.65	6897549	1.73138e-07
4096	16777216	3	23	1.18286	6497.61	6838956	1.7296e-07
4096	16777216	3	24	1.2002	6500.17	6953153	1.72612e-07
4096	16777216	3	25	1.19127	6499.5	6901066	1.72621e-07
4096	16777216	3	26	1.18472	6494.76	6872271	1.72391e-07
4096	16777216	3	27	1.20265	6500.27	6975028	1.72423e-07
4096	16777216	3	28	1.18991	6497.65	6892762	1.72632e-07
4096	16777216	3	29	1.19735	6500.29	6936118	1.72625e-07
4096	16777216	3	30	1.2028	6500.57	6966481	1.72655e-07
4096	16777216	3	31	1.17795	6496.7	6826147	1.72565e-07
4096	16777216	3	32	1.19992	6499.7	6928287	1.73192e-07
4096	16777216	3	33	1.19885	6500.65	6945000	1.7262e-07
4096	16777216	3	34	1.20432	6501.24	6984907	1.72417e-07
4096	16777216	3	35	1.19816	6499.61	6940921	1.72623e-07
4096	16777216	3	36	1.20401	6498.89	6949300	1.73257e-07
4096	16777216	3	37	1.20205	6498.77	6967145	1.72531e-07
4096	16777216	3	38	1.19519	6496.7	6922686	1.72648e-07
4096	16777216	3	39	1.18535	6496.77	6867854	1.72594e-07
4096	16777216	3	40	1.19841	6500.75	6945516	1.72544e-07
4096	16777216	3	41	1.18898	6495.68	6873096	1.72991e-07
4096	16777216	3	42	1.19582	6498.75	6942653	1.72243e-07
4096	16777216	3	43	1.19829	6498.57	6939988	1.72664e-07
4096	16777216	3	44	1.20784	6501.98	7009511	1.72315e-07
4096	16777216	3	45	1.21114	6500.69	6976436	1.73605e-07
4096	16777216	3	46	1.20064	6498.81	6937636	1.73063e-07
4096	16777216	3	47	1.19513	6499.41	6933195	1.72377e-07
4096	16777216	3	48	1.1967	6500.27	6945504	1.72299e-07
4096	16777216	3	49	1.19924	6499.65	6946854	1.72631e-07
4096	16777216	4	0	0.978678	6496.57	6808086	1.43752e-07
4096	16777216	4	1	0.97723	6495.36	6821920	1.43249e-07
4096	16777216	4	2	1.0121	6500.93	6979221	1.45016e-07
4096	16777216	4	3	1.0371	6498.93	6974026	1.48709e-07
4096	16777216	4	4	1.00154	6498.78	6929114	1.44541e-07
4096	16777216	4	5	1.03622	6500.55	6981913	1.48415e-07
4096	16777216	4	6	1.00406	6500.67	6938559	1.44707e-07
4096	16777216	4	7	1.03212	6500	6935926	1.48808e-07
4096	16777216	4	8	1.00076	6501.75	6981194	1.43351e-07
4096	16777216	4	9	1.00215	6501.61	6989848	1.43372e-07
4096	16777216	4	10	0.989802	6501.49	6903984	1.43367e-07
4096	16777216	4	11	1.02795	6498.78	6915254	1.4865e-07
4096	16777216	4	12	0.99386	6498.67	6922304	1.43574e-07
4096	16777216	4	13	1.0252	6498.14	6924184	1.48061e-07
4096	16777216	4	14	0.994497	6499.76	6947568	1.43143e-07
4096	16777216	4	15	0.994396	6499.42	6938026	1.43325e-07
4096	16777216	4	16	1.00065	6498.7	6928484	1.44425e-07
4096	16777216	4	17	0.996953	6500.17	6946190	1.43525e-07
4096	16777216	4	18	0.99304	6496.73	6868446	1.4458e-07
4096	16777216	4	19	1.0034	6497.94	6911029	1.45188e-07
4096	16777216	4	20	0.999928	6502.73	6977834	1.43301e-07
4096	16777216	4	21	0.995019	6501.73	6955817	1.43048e-07
4096	16777216	4	22	0.999812	6497.74	6918746	1.44508e-07
4096	16777216	4	23	1.03154	6500.55	6974547	1.47901e-07
4096	16777216	4	24	1.00818	6499.75	6932334	1.45431e-07
4096	16777216	4	25	1.0305	6499.65	6945993	1.48358e-07
4096	16777216	4	26	0.992806	6498.61	6926693	1.4333e-07
4096	16777216	4	27	0.97931	6496.48	6846408	1.4304e-07
4096	16777216	4	28	0.992326	6498.71	6918839	1.43424e-07
4096	16777216	4	29	1.02964	6499.69	6890359	1.49432e-07
4096	16777216	4	30	1.00242	6500.85	6979493	1.43624e-07
4096	16777216	4	31	0.988732	6498.36	6888369	1.43536e-07
4096	16777216	4	32	1.0017	6500.28	6975029	1.43613e-07
4096	16777216	4	33	1.02862	6497.09	6924032	1.48558e-07
4096	16777216	4	34	0.99824	6499.7	6897004	1.44735e-07
4096	16777216	4	35	1.00842	6502.21	6973818	1.44601e-07
4096	16777216	4	36	1.00853	6500.94	6981309	1.44461e-07
4096	16777216	4	37	1.01814	6497.75	6884697	1.47885e-07
4096	16777216	4	38	1.00729	6499.49	6940024	1.45142e-07
4096	16777216	4	39	1.00605	6503.37	7011466	1.43487e-07
4096	16777216	4	40	0.996469	6498.55	6948746	1.43403e-07
4096	16777216	4	41	1.01492	6495.7	6862199	1.479e-07
4096	16777216	4	42	0.994164	6497.17	6878292	1.44536e-07
4096	16777216	4	43	1.00207	6496.77	6889104	1.45457e-07
4096	16777216	4	44	1.00371	6498.75	6955744	1.44299e-07
4096	16777216	4	45	1.02665	6498.66	6903884	1.48706e-07
4096	16777216	4	46	0.989802	6500.5	6919578	1.43044e-07
4096	16777216	4	47	1.00744	6501.44	6957440	1.448e-07
4096	16777216	4	48	0.998558	6497.75	6914462	1.44416e-07
4096	16777216	4	49	0.993585	6501.69	6934766	1.43276e-07
4096	16777216	5	0	0.899446	6498.96	6958442	1.2926e-07
4096	16777216	5	1	0.882228	6498.2	6893187	1.27986e-07
4096	16777216	5	2	0.899431	6502.99	6984733	1.28771e-07
4096	16777216	5	3	0.860479	6496.6	6834363	1.25905e-07
4096	16777216	5	4	0.887272	6498.67	6906175	1.28475e-07
4096	16777216	5	5	0.885938	6499.43	6912416	1.28166e-07
4096	16777216	5	6	0.895878	6499.18	6982303	1.28307e-07
4096	16777216	5	7	0.899978	6502.02	6985362	1.28838e-07
4096	16777216	5	8	0.887908	6498.68	6906622	1.28559e-07
4096	16777216	5	9	0.893132	6499.72	6933750	1.28809e-07
4096	16777216	5	10	0.873127	6498.43	6930389	1.25985e-07
4096	16777216	5	11	0.881671	6498.66	6869613	1.28344e-07
4096	16777216	5	12	0.88515	6496.58	6868247	1.28876e-07
4096	16777216	5	13	0.881734	6503.69	6992075	1.26105e-07
4096	16777216	5	14	0.892308	6499.3	6952955	1.28335e-07
4096	16777216	5	15	0.873456	6499.01	6936299	1.25925e-07
4096	16777216	5	16	0.887367	6500.71	6927815	1.28088e-07
4096	16777216	5	17	0.894256	6500.76	6939473	1.28865e-07
4096	16777216	5	18	0.891513	6501.76	6936303	1.28529e-07
4096	16777216	5	19	0.891679	6501.63	6946716	1.2836e-07
4096	16777216	5	20	0.879308	6501.22	6965311	1.26241e-07
4096	16777216	5	21	0.879344	6497.4	6867734	1.2804e-07
4096	16777216	5	22	0.892991	6501.97	6966110	1.28191e-07
4096	16777216	5	23	0.89148	6500.36	6937432	1.28503e-07
4096	16777216	5	24	0.871188	6497.84	6898732	1.26282e-07
4096	16777216	5	25	0.887612	6499.3	6923876	1.28196e-07
4096	16777216	5	26	0.884275	6500.46	6907305	1.2802e-07
4096	16777216	5	27	0.891377	6501.94	7004954	1.2725e-07
4096	16777216	5	28	0.876443	6500.62	6942995	1.26234e-07
4096	16777216	5	29	0.895646	6499.15	6908661	1.29641e-07
4096	16777216	5	30	0.874822	6500.65	6930384	1.2623e-07
4096	16777216	5	31	0.899578	6499.9	6964067	1.29174e-07
4096	16777216	5	32	0.871561	6499.76	6905290	1.26216e-07
4096	16777216	5	33	0.877729	6501.71	6971265	1.25907e-07
4096	16777216	5	34	0.869806	6496.96	6913009	1.25822e-07
4096	16777216	5	35	0.898767	6502.73	6989601	1.28586e-07
4096	16777216	5	36	0.891393	6499.7	6878418	1.29593e-07
4096	16777216	5	37	0.894599	6500.16	6980372	1.28159e-07
4096	16777216	5	38	0.869688	6498.67	6905081	1.25949e-07
4096	16777216	5	39	0.876012	6501.13	6951090	1.26025e-07
4096	16777216	5	40	0.873071	6500.38	6940148	1.258e-07
4096	16777216	5	41	0.892291	6502.42	6964300	1.28124e-07
4096	16777216	5	42	0.88542	6502.01	7009574	1.26316e-07
4096	16777216	5	43	0.904419	6502.64	6983882	1.29501e-07
4096	16777216	5	44	0.896407	6503.4	6974294	1.2853e-07
4096	16777216	5	45	0.880127	6501.31	6986233	1.2598e-07
4096	16777216	5	46	0.896405	6502.45	7004332	1.27979e-07
4096	16777216	5	47	0.873343	6498.28	6933745	1.25955e-07
4096	16777216	5	48	0.87911	6500.67	6986299	1.25833e-07
4096	16777216	5	49	0.874864	6501.61	6964798	1.25612e-07
4096	16777216	6	0	0.794173	6497.05	6868370	1.15628e-07
4096	16777216	6	1	0.800592	6501.76	6957056	1.15076e-07
4096	16777216	6	2	0.788293	6496.65	6846716	1.15134e-07
4096	16777216	6	3	0.819189	6499.59	6923161	1.18326e-07
4096	16777216	6	4	0.790882	6496.82	6888771	1.14807e-07
4096	16777216	6	5	0.862774	6500.29	6971757	1.23753e-07
4096	16777216	6	6	0.796322	6499.73	6934599	1.14833e-07
4096	16777216	6	7	0.824508	6498.1	6900932	1.19478e-07
4096	16777216	6	8	0.817984	6496.43	6910356	1.18371e-07
4096	16777216	6	9	0.803223	6501.49	6974347	1.15168e-07
4096	16777216	6	10	0.788843	6499.31	6908862	1.14178e-07
4096	16777216	6	11	0.851592	6497.52	6900174	1.23416e-07
4096	16777216	6	12	0.80206	6500.76	6957041	1.15288e-07
4096	16777216	6	13	0.854338	6500.41	6938820	1.23124e-07
4096	16777216	6	14	0.827704	6501.75	6943744	1.19201e-07
4096	16777216	6	15	0.855274	6500.01	6946826	1.23117e-07
4096	16777216	6	16	0.78318	6496.25	6841428	1.14476e-07
4096	16777216	6	17	0.8601	6501.02	6946485	1.23818e-07
4096	16777216	6	18	0.811984	6497.77	6862817	1.18316e-07
4096	16777216	6	19	0.798322	6499.03	6918220	1.15394e-07
